index, T_sto_HT [K], T_sto_LT [K], glide [K], W_dot_exp [W], p_ev [Pa], p_cd [Pa], rp_exp [-], Q_dot_cd [W], Q_dot_ev [W], eta_ORC [-], m_dot_w_cd [kg/s], m_dot_w_ev [kg/s], T_tap [K], Nb_exp [-]
9,60.0,340.15,15.0,749.8452037578054,342549.3514603901,95764.34727101165,3.577002937126284,16706.175243482958,17488.450513554846,0.0428765946518029,0.26630551626803295,0.5972206684378367,15.0,1.0
9,60.0,342.15,15.0,647.8587660164063,326244.49098435516,95673.57361633435,3.409974966469272,15916.279882469275,16611.436607309945,0.039000766841039675,0.253714154759687,0.4412507278420547,15.0,1.0
9,60.0,344.15,15.0,545.3363172789103,310021.0827425989,95689.36311046452,3.2398698524590266,15134.661410109113,15740.998708660112,0.03464432768035783,0.24125473135649345,0.3421353891007967,15.0,1.0
9,60.0,346.15,15.0,448.72687307340084,293734.5268427711,95152.42631122361,3.0869893520321505,14347.813375190617,14871.167911591987,0.030174285956627585,0.22871194588288848,0.27352447463745244,15.0,1.0
9,60.0,348.15,15.0,344.2444027007605,277409.69745532057,95313.22938262785,2.9105057005432062,13569.395786512981,14001.436600754358,0.024586362993795477,0.21630354630586493,0.2232082656383488,15.0,1.0
9,60.0,350.15,15.0,243.29268103913313,261109.69484327297,95185.88153277365,2.7431557142575786,12792.668830835508,13136.371678839256,0.01852053877487659,0.20392209633803476,0.18479417678812826,15.0,1.0
9,60.0,352.15,15.0,238.74955054272095,261170.43521513854,95627.26255032446,2.7311294734354226,12799.832832727056,13138.687752578488,0.01817149132689191,0.20403629442314214,0.16538318637469052,15.0,1.0
9,60.0,334.15,17.0,647.8587660164063,326244.49098435516,95673.57361633435,3.409974966469272,15916.279882469275,16611.436607309945,0.039000766841039675,0.22389280172989348,3.9697376980632844,15.0,1.0
9,60.0,336.15,17.0,945.6581384056733,374014.0281478952,96062.45664629435,3.893446422310739,18240.980529447166,19194.310254790067,0.049267628055021044,0.25659414556642995,1.5291486921430462,15.0,1.0
9,60.0,338.15,17.0,848.6379190043183,358420.2790726985,95907.20673100384,3.7371568966446844,17478.747047369343,18346.91194325323,0.046255082142931996,0.2458718793625851,0.8770689626788453,15.0,1.0
9,60.0,340.15,17.0,749.8452037578054,342549.3514603901,95764.34727101165,3.577002937126284,16706.175243482958,17488.450513554846,0.0428765946518029,0.2350041849649665,0.5972206684378367,15.0,1.0
9,60.0,342.15,17.0,647.8587660164063,326244.49098435516,95673.57361633435,3.409974966469272,15916.279882469275,16611.436607309945,0.039000766841039675,0.22389280172989348,0.4412507278420547,15.0,1.0
9,60.0,344.15,17.0,545.3363172789103,310021.0827425989,95689.36311046452,3.2398698524590266,15134.661410109113,15740.998708660112,0.03464432768035783,0.2128978487036335,0.3421353891007967,15.0,1.0
9,60.0,346.15,17.0,448.72687307340084,293734.5268427711,95152.42631122361,3.0869893520321505,14347.813375190617,14871.167911591987,0.030174285956627585,0.20182933191613958,0.27352447463745244,15.0,1.0
9,60.0,348.15,17.0,344.2444027007605,277409.69745532057,95313.22938262785,2.9105057005432062,13569.395786512981,14001.436600754358,0.024586362993795477,0.19087940541749693,0.2232082656383488,15.0,1.0
9,60.0,350.15,17.0,243.29268103913313,261109.69484327297,95185.88153277365,2.7431557142575786,12792.668830835508,13136.371678839256,0.01852053877487659,0.17995326089315342,0.18479417678812826,15.0,1.0
9,60.0,352.15,17.0,238.74955054272095,261170.43521513854,95627.26255032446,2.7311294734354226,12799.832832727056,13138.687752578488,0.01817149132689191,0.18005403622928354,0.16538318637469052,15.0,1.0
9,60.0,334.15,19.0,647.8587660164063,326244.49098435516,95673.57361633435,3.409974966469272,15916.279882469275,16611.436607309945,0.039000766841039675,0.20034706751370315,3.9697376980632844,15.0,1.0
9,60.0,336.15,19.0,945.6581384056733,374014.0281478952,96062.45664629435,3.893446422310739,18240.980529447166,19194.310254790067,0.049267628055021044,0.2296093675554496,1.5291486921430462,15.0,1.0
9,60.0,338.15,19.0,848.6379190043183,358420.2790726985,95907.20673100384,3.7371568966446844,17478.747047369343,18346.91194325323,0.046255082142931996,0.22001471076235993,0.8770689626788453,15.0,1.0
9,60.0,340.15,19.0,749.8452037578054,342549.3514603901,95764.34727101165,3.577002937126284,16706.175243482958,17488.450513554846,0.0428765946518029,0.21028991976249242,0.5972206684378367,15.0,1.0
9,60.0,342.15,19.0,647.8587660164063,326244.49098435516,95673.57361633435,3.409974966469272,15916.279882469275,16611.436607309945,0.039000766841039675,0.20034706751370315,0.4412507278420547,15.0,1.0
9,60.0,344.15,19.0,545.3363172789103,310021.0827425989,95689.36311046452,3.2398698524590266,15134.661410109113,15740.998708660112,0.03464432768035783,0.19050840106600025,0.3421353891007967,15.0,1.0
9,60.0,346.15,19.0,448.72687307340084,293734.5268427711,95152.42631122361,3.0869893520321505,14347.813375190617,14871.167911591987,0.030174285956627585,0.18060390720569353,0.27352447463745244,15.0,1.0
9,60.0,348.15,19.0,344.2444027007605,277409.69745532057,95313.22938262785,2.9105057005432062,13569.395786512981,14001.436600754358,0.024586362993795477,0.17080553206123375,0.2232082656383488,15.0,1.0
9,60.0,350.15,19.0,243.29268103913313,261109.69484327297,95185.88153277365,2.7431557142575786,12792.668830835508,13136.371678839256,0.01852053877487659,0.16102843785467688,0.18479417678812826,15.0,1.0
9,60.0,352.15,19.0,238.74955054272095,261170.43521513854,95627.26255032446,2.7311294734354226,12799.832832727056,13138.687752578488,0.01817149132689191,0.16111861513110282,0.16538318637469052,15.0,1.0
10,65.0,339.15,1.0,764.9314857552025,374761.7589311358,112686.4248585155,3.3257045771189517,18025.552636246113,18825.682664106767,0.0406323371854997,4.304512330436065,4.496381788834789,15.0,1.0
10,65.0,341.15,1.0,1091.0608303436832,428954.50130349153,114294.73876387402,3.753055529438546,20621.559009627472,21700.30731235614,0.050278588899173506,4.9244401445570425,1.7278600988221813,15.0,1.0
10,65.0,343.15,1.0,984.7587699188051,411282.9859995713,113753.63791248086,3.6155589706590474,19772.38396323924,20759.23881164724,0.047437132876292816,4.721656655382533,0.9918713142158674,15.0,1.0
10,65.0,345.15,1.0,876.3273205571154,393258.55354149616,113214.7916183342,3.47356160727863,18908.866918315078,19802.886823234952,0.04425250360613638,4.515448288714012,0.6759161242424595,15.0,1.0
10,65.0,347.15,1.0,764.9314857552025,374761.7589311358,112686.4248585155,3.3257045771189517,18025.552636246113,18825.682664106767,0.0406323371854997,4.304512330436065,0.49982441745186396,15.0,1.0
10,65.0,349.15,1.0,654.5821735179552,356273.70041696494,112083.53661746258,3.1786443501770947,17144.848001092083,17851.08076160847,0.0366690500289336,4.094199557341403,0.3878166477367838,15.0,1.0
10,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,65.0,355.15,1.0,432.32137250996306,318362.08417895326,110534.21851120048,2.8802129192842982,15345.253564244227,15864.8650550788,0.027250239507808766,3.664455371433938,0.2230842952734328,15.0,1.0
10,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,65.0,339.15,3.0,931.5941464183702,371738.3403302816,96030.6640663808,3.871037901740625,18129.464751211595,19066.61536657379,0.04885996431498658,1.4434510500183781,4.55392686887446,15.0,1.0
10,65.0,341.15,3.0,1283.3781540194423,428249.7007644929,96654.65002469106,4.430720101465307,20915.429906763195,22152.117152735664,0.057934785427990215,1.6652669935269595,1.7638348978980674,15.0,1.0
10,65.0,343.15,3.0,1167.9701989132845,409694.97365016455,96427.32319934017,4.248743613915521,19996.25315143391,21134.153504649916,0.05526458387161373,1.5920829988067693,1.0097846458481796,15.0,1.0
10,65.0,345.15,3.0,1050.6795305186733,390890.6905839817,96240.2380177352,4.06161392194342,19069.349786359875,20107.15750363151,0.052254006083600445,1.5182838186355916,0.6863015524302807,15.0,1.0
10,65.0,347.15,3.0,931.064158547283,371669.1892230125,96038.90027019125,3.869985892980617,18126.171816242844,19063.216543233066,0.04884087406948047,1.4431888696118678,0.5061309740255464,15.0,1.0
10,65.0,349.15,3.0,930.8585991613176,371612.29998272704,96025.01986423327,3.8699528571630384,18123.250265283565,19060.4537969547,0.048837168782940595,1.4429562584533078,0.4140904068830604,15.0,1.0
10,65.0,351.15,3.0,811.829487118535,352512.65307653334,95855.85616390518,3.6775286058033574,17190.830358156803,18026.100737994526,0.04503633364299362,1.3687178563565103,0.3314033570210358,15.0,1.0
10,65.0,353.15,3.0,691.9799678317207,333250.0770695854,95684.05407183964,3.4828172813348925,16254.97754091415,16987.578753780923,0.04073446709865624,1.2942061291627283,0.2706954740228602,15.0,1.0
10,65.0,355.15,3.0,571.4660042164346,313860.0208314927,95516.8808054272,3.2859115392476195,15317.632029489405,15946.79137656539,0.035835798608128314,1.21957555505239,0.22423630480075804,15.0,1.0
10,65.0,357.15,3.0,450.9240746529964,294529.36768153135,95403.9881872734,3.0871808744869713,14388.36751980772,14912.886751088032,0.03023720907825558,1.145588382752932,0.18764148871238387,15.0,1.0
10,65.0,339.15,5.0,931.5941464183702,371738.3403302816,96030.6640663808,3.871037901740625,18129.464751211595,19066.61536657379,0.04885996431498658,0.8662590328462475,4.55392686887446,15.0,1.0
10,65.0,341.15,5.0,1283.3781540194423,428249.7007644929,96654.65002469106,4.430720101465307,20915.429906763195,22152.117152735664,0.057934785427990215,0.9993775509221984,1.7638348978980674,15.0,1.0
10,65.0,343.15,5.0,1167.9701989132845,409694.97365016455,96427.32319934017,4.248743613915521,19996.25315143391,21134.153504649916,0.05526458387161373,0.9554576019323593,1.0097846458481796,15.0,1.0
10,65.0,345.15,5.0,1050.6795305186733,390890.6905839817,96240.2380177352,4.06161392194342,19069.349786359875,20107.15750363151,0.052254006083600445,0.9111684613763864,0.6863015524302807,15.0,1.0
10,65.0,347.15,5.0,931.064158547283,371669.1892230125,96038.90027019125,3.869985892980617,18126.171816242844,19063.216543233066,0.04884087406948047,0.8661016903819001,0.5061309740255464,15.0,1.0
10,65.0,349.15,5.0,930.8585991613176,371612.29998272704,96025.01986423327,3.8699528571630384,18123.250265283565,19060.4537969547,0.048837168782940595,0.8659620933257748,0.4140904068830604,15.0,1.0
10,65.0,351.15,5.0,811.829487118535,352512.65307653334,95855.85616390518,3.6775286058033574,17190.830358156803,18026.100737994526,0.04503633364299362,0.8214093622860877,0.3314033570210358,15.0,1.0
10,65.0,353.15,5.0,691.9799678317207,333250.0770695854,95684.05407183964,3.4828172813348925,16254.97754091415,16987.578753780923,0.04073446709865624,0.7766926005131358,0.2706954740228602,15.0,1.0
10,65.0,355.15,5.0,571.4660042164346,313860.0208314927,95516.8808054272,3.2859115392476195,15317.632029489405,15946.79137656539,0.035835798608128314,0.731904515078054,0.22423630480075804,15.0,1.0
10,65.0,357.15,5.0,450.9240746529964,294529.36768153135,95403.9881872734,3.0871808744869713,14388.36751980772,14912.886751088032,0.03023720907825558,0.6875025547079111,0.18764148871238387,15.0,1.0
10,65.0,339.15,7.0,931.5941464183702,371738.3403302816,96030.6640663808,3.871037901740625,18129.464751211595,19066.61536657379,0.04885996431498658,0.6188796713543128,4.55392686887446,15.0,1.0
10,65.0,341.15,7.0,1283.3781540194423,428249.7007644929,96654.65002469106,4.430720101465307,20915.429906763195,22152.117152735664,0.057934785427990215,0.7139832623060044,1.7638348978980674,15.0,1.0
10,65.0,343.15,7.0,1167.9701989132845,409694.97365016455,96427.32319934017,4.248743613915521,19996.25315143391,21134.153504649916,0.05526458387161373,0.682605622863191,1.0097846458481796,15.0,1.0
10,65.0,345.15,7.0,1050.6795305186733,390890.6905839817,96240.2380177352,4.06161392194342,19069.349786359875,20107.15750363151,0.052254006083600445,0.6509642226439216,0.6863015524302807,15.0,1.0
10,65.0,347.15,7.0,931.064158547283,371669.1892230125,96038.90027019125,3.869985892980617,18126.171816242844,19063.216543233066,0.04884087406948047,0.6187672614989078,0.5061309740255464,15.0,1.0
10,65.0,349.15,7.0,930.8585991613176,371612.29998272704,96025.01986423327,3.8699528571630384,18123.250265283565,19060.4537969547,0.048837168782940595,0.6186675294592511,0.4140904068830604,15.0,1.0
10,65.0,351.15,7.0,811.829487118535,352512.65307653334,95855.85616390518,3.6775286058033574,17190.830358156803,18026.100737994526,0.04503633364299362,0.5868378128291303,0.3314033570210358,15.0,1.0
10,65.0,353.15,7.0,691.9799678317207,333250.0770695854,95684.05407183964,3.4828172813348925,16254.97754091415,16987.578753780923,0.04073446709865624,0.5548909080573038,0.2706954740228602,15.0,1.0
10,65.0,355.15,7.0,571.4660042164346,313860.0208314927,95516.8808054272,3.2859115392476195,15317.632029489405,15946.79137656539,0.035835798608128314,0.5228930476672325,0.22423630480075804,15.0,1.0
10,65.0,357.15,7.0,450.9240746529964,294529.36768153135,95403.9881872734,3.0871808744869713,14388.36751980772,14912.886751088032,0.03023720907825558,0.49117104581857934,0.18764148871238387,15.0,1.0
10,65.0,339.15,9.0,931.5941464183702,371738.3403302816,96030.6640663808,3.871037901740625,18129.464751211595,19066.61536657379,0.04885996431498658,0.4814383859451643,4.55392686887446,15.0,1.0
10,65.0,341.15,9.0,1283.3781540194423,428249.7007644929,96654.65002469106,4.430720101465307,20915.429906763195,22152.117152735664,0.057934785427990215,0.5554212964278686,1.7638348978980674,15.0,1.0
10,65.0,343.15,9.0,1167.9701989132845,409694.97365016455,96427.32319934017,4.248743613915521,19996.25315143391,21134.153504649916,0.05526458387161373,0.5310120278941978,1.0097846458481796,15.0,1.0
10,65.0,345.15,9.0,1050.6795305186733,390890.6905839817,96240.2380177352,4.06161392194342,19069.349786359875,20107.15750363151,0.052254006083600445,0.506397574785285,0.6863015524302807,15.0,1.0
10,65.0,347.15,9.0,931.064158547283,371669.1892230125,96038.90027019125,3.869985892980617,18126.171816242844,19063.216543233066,0.04884087406948047,0.48135094015908436,0.5061309740255464,15.0,1.0
10,65.0,349.15,9.0,930.8585991613176,371612.29998272704,96025.01986423327,3.8699528571630384,18123.250265283565,19060.4537969547,0.048837168782940595,0.4812733566894346,0.4140904068830604,15.0,1.0
10,65.0,351.15,9.0,811.829487118535,352512.65307653334,95855.85616390518,3.6775286058033574,17190.830358156803,18026.100737994526,0.04503633364299362,0.45651240862668235,0.3314033570210358,15.0,1.0
10,65.0,353.15,9.0,691.9799678317207,333250.0770695854,95684.05407183964,3.4828172813348925,16254.97754091415,16987.578753780923,0.04073446709865624,0.43166029765713887,0.2706954740228602,15.0,1.0
10,65.0,355.15,9.0,571.4660042164346,313860.0208314927,95516.8808054272,3.2859115392476195,15317.632029489405,15946.79137656539,0.035835798608128314,0.40676854733322954,0.22423630480075804,15.0,1.0
10,65.0,357.15,9.0,450.9240746529964,294529.36768153135,95403.9881872734,3.0871808744869713,14388.36751980772,14912.886751088032,0.03023720907825558,0.382091392668342,0.18764148871238387,15.0,1.0
10,65.0,339.15,11.0,931.5941464183702,371738.3403302816,96030.6640663808,3.871037901740625,18129.464751211595,19066.61536657379,0.04885996431498658,0.3939693539085782,4.55392686887446,15.0,1.0
10,65.0,341.15,11.0,1283.3781540194423,428249.7007644929,96654.65002469106,4.430720101465307,20915.429906763195,22152.117152735664,0.057934785427990215,0.4545108485090254,1.7638348978980674,15.0,1.0
10,65.0,343.15,11.0,1167.9701989132845,409694.97365016455,96427.32319934017,4.248743613915521,19996.25315143391,21134.153504649916,0.05526458387161373,0.43453632210163873,1.0097846458481796,15.0,1.0
10,65.0,345.15,11.0,1050.6795305186733,390890.6905839817,96240.2380177352,4.06161392194342,19069.349786359875,20107.15750363151,0.052254006083600445,0.4143938896092785,0.6863015524302807,15.0,1.0
10,65.0,347.15,11.0,931.064158547283,371669.1892230125,96038.90027019125,3.869985892980617,18126.171816242844,19063.216543233066,0.04884087406948047,0.393897795510142,0.5061309740255464,15.0,1.0
10,65.0,349.15,11.0,930.8585991613176,371612.29998272704,96025.01986423327,3.8699528571630384,18123.250265283565,19060.4537969547,0.048837168782940595,0.3938343076157318,0.4140904068830604,15.0,1.0
10,65.0,351.15,11.0,811.829487118535,352512.65307653334,95855.85616390518,3.6775286058033574,17190.830358156803,18026.100737994526,0.04503633364299362,0.37357199577016686,0.3314033570210358,15.0,1.0
10,65.0,353.15,11.0,691.9799678317207,333250.0770695854,95684.05407183964,3.4828172813348925,16254.97754091415,16987.578753780923,0.04073446709865624,0.3532350837420293,0.2706954740228602,15.0,1.0
10,65.0,355.15,11.0,571.4660042164346,313860.0208314927,95516.8808054272,3.2859115392476195,15317.632029489405,15946.79137656539,0.035835798608128314,0.3328657341449634,0.22423630480075804,15.0,1.0
10,65.0,357.15,11.0,450.9240746529964,294529.36768153135,95403.9881872734,3.0871808744869713,14388.36751980772,14912.886751088032,0.03023720907825558,0.31267199188541883,0.18764148871238387,15.0,1.0
10,65.0,339.15,13.0,931.5941464183702,371738.3403302816,96030.6640663808,3.871037901740625,18129.464751211595,19066.61536657379,0.04885996431498658,0.3334087750833846,4.55392686887446,15.0,1.0
10,65.0,341.15,13.0,1283.3781540194423,428249.7007644929,96654.65002469106,4.430720101465307,20915.429906763195,22152.117152735664,0.057934785427990215,0.3846438911049635,1.7638348978980674,15.0,1.0
10,65.0,343.15,13.0,1167.9701989132845,409694.97365016455,96427.32319934017,4.248743613915521,19996.25315143391,21134.153504649916,0.05526458387161373,0.3677398291105808,1.0097846458481796,15.0,1.0
10,65.0,345.15,13.0,1050.6795305186733,390890.6905839817,96240.2380177352,4.06161392194342,19069.349786359875,20107.15750363151,0.052254006083600445,0.35069367138828245,0.6863015524302807,15.0,1.0
10,65.0,347.15,13.0,931.064158547283,371669.1892230125,96038.90027019125,3.869985892980617,18126.171816242844,19063.216543233066,0.04884087406948047,0.3333482165710719,0.5061309740255464,15.0,1.0
10,65.0,349.15,13.0,930.8585991613176,371612.29998272704,96025.01986423327,3.8699528571630384,18123.250265283565,19060.4537969547,0.048837168782940595,0.3332944879729006,0.4140904068830604,15.0,1.0
10,65.0,351.15,13.0,811.829487118535,352512.65307653334,95855.85616390518,3.6775286058033574,17190.830358156803,18026.100737994526,0.04503633364299362,0.3161468786328223,0.3314033570210358,15.0,1.0
10,65.0,353.15,13.0,691.9799678317207,333250.0770695854,95684.05407183964,3.4828172813348925,16254.97754091415,16987.578753780923,0.04073446709865624,0.29893613657633905,0.2706954740228602,15.0,1.0
10,65.0,355.15,13.0,571.4660042164346,313860.0208314927,95516.8808054272,3.2859115392476195,15317.632029489405,15946.79137656539,0.035835798608128314,0.2816979432218912,0.22423630480075804,15.0,1.0
10,65.0,357.15,13.0,450.9240746529964,294529.36768153135,95403.9881872734,3.0871808744869713,14388.36751980772,14912.886751088032,0.03023720907825558,0.26460836301899376,0.18764148871238387,15.0,1.0
10,65.0,339.15,15.0,931.5941464183702,371738.3403302816,96030.6640663808,3.871037901740625,18129.464751211595,19066.61536657379,0.04885996431498658,0.2889935248415338,4.55392686887446,15.0,1.0
10,65.0,341.15,15.0,1283.3781540194423,428249.7007644929,96654.65002469106,4.430720101465307,20915.429906763195,22152.117152735664,0.057934785427990215,0.3334033241068288,1.7638348978980674,15.0,1.0
10,65.0,343.15,15.0,1167.9701989132845,409694.97365016455,96427.32319934017,4.248743613915521,19996.25315143391,21134.153504649916,0.05526458387161373,0.3187511468848145,1.0097846458481796,15.0,1.0
10,65.0,345.15,15.0,1050.6795305186733,390890.6905839817,96240.2380177352,4.06161392194342,19069.349786359875,20107.15750363151,0.052254006083600445,0.3039758033026317,0.6863015524302807,15.0,1.0
10,65.0,347.15,15.0,931.064158547283,371669.1892230125,96038.90027019125,3.869985892980617,18126.171816242844,19063.216543233066,0.04884087406948047,0.28894103366781454,0.5061309740255464,15.0,1.0
10,65.0,349.15,15.0,930.8585991613176,371612.29998272704,96025.01986423327,3.8699528571630384,18123.250265283565,19060.4537969547,0.048837168782940595,0.2888944625571219,0.4140904068830604,15.0,1.0
10,65.0,351.15,15.0,811.829487118535,352512.65307653334,95855.85616390518,3.6775286058033574,17190.830358156803,18026.100737994526,0.04503633364299362,0.2740311822953608,0.3314033570210358,15.0,1.0
10,65.0,353.15,15.0,691.9799678317207,333250.0770695854,95684.05407183964,3.4828172813348925,16254.97754091415,16987.578753780923,0.04073446709865624,0.2591131795799326,0.2706954740228602,15.0,1.0
10,65.0,355.15,15.0,571.4660042164346,313860.0208314927,95516.8808054272,3.2859115392476195,15317.632029489405,15946.79137656539,0.035835798608128314,0.2441713825076873,0.22423630480075804,15.0,1.0
10,65.0,357.15,15.0,450.9240746529964,294529.36768153135,95403.9881872734,3.0871808744869713,14388.36751980772,14912.886751088032,0.03023720907825558,0.229358400996741,0.18764148871238387,15.0,1.0
10,65.0,339.15,17.0,931.4841704515068,371741.10212322744,96042.09002872441,3.8706061270849745,18129.71723529737,19066.732092321807,0.048853897245801046,0.2550290153449934,4.553954747997732,15.0,1.0
10,65.0,341.15,17.0,1283.086292248818,428260.08986315306,96686.73398610119,4.429357288298887,20916.281934305654,22152.57382106579,0.05792041604793925,0.29422735705986597,1.7638712595483734,15.0,1.0
10,65.0,343.15,17.0,1167.940267813069,409705.38484929164,96435.93430469318,4.248472188331905,19996.856421744596,21134.651728184836,0.05526186486695319,0.2812938854503367,1.0098084508458887,15.0,1.0
10,65.0,345.15,17.0,1048.814712010204,390916.38193844765,96421.99967264886,4.054223966165424,19072.495895210435,20108.115695260476,0.05215877648134935,0.26829099346662616,0.6863342576200802,15.0,1.0
10,65.0,347.15,17.0,931.0875271252041,371673.35108210245,96039.16903496718,3.870018397876587,18126.377866641036,19063.419865269047,0.04884157898769878,0.254982040762365,0.5061363722530637,15.0,1.0
10,65.0,349.15,17.0,930.796354995868,371620.9056263768,96035.48593439028,3.869620713745974,18123.7782988271,19060.85818555387,0.04883286712144545,0.2549454728881226,0.414099192268831,15.0,1.0
10,65.0,351.15,17.0,811.8408492444704,352513.3675328538,95855.24285743485,3.6775595890685464,17190.85883120044,18026.13655832474,0.04503687446379353,0.24182218309065215,0.33140401556488036,15.0,1.0
10,65.0,353.15,17.0,691.9913585259334,333250.03902714193,95683.01154030164,3.4828548314115007,16254.965160237023,16987.578480810418,0.04073513828398931,0.2286570554565202,0.2706954696731008,15.0,1.0
10,65.0,355.15,17.0,571.5151363529744,313867.4043838313,95516.65049719323,3.2859967633920992,15317.98512959669,15947.149467972216,0.0358380748547437,0.21547664610369852,0.22424134011425476,15.0,1.0
10,65.0,357.15,17.0,450.9257892018771,294529.55797307804,95403.94188674977,3.0871843673157904,14388.376175045869,14912.896002828447,0.03023730529042464,0.20239992498013842,0.18764160512246422,15.0,1.0
10,65.0,339.15,19.0,931.4841704515068,371741.10212322744,96042.09002872441,3.8706061270849745,18129.71723529737,19066.732092321807,0.048853897245801046,0.22820883458735455,4.553954747997732,15.0,1.0
10,65.0,341.15,19.0,1283.086292248818,428260.08986315306,96686.73398610119,4.429357288298887,20916.281934305654,22152.57382106579,0.05792041604793925,0.2632848743407408,1.7638712595483734,15.0,1.0
10,65.0,343.15,19.0,1167.940267813069,409705.38484929164,96435.93430469318,4.248472188331905,19996.856421744596,21134.651728184836,0.05526186486695319,0.2517115540297692,1.0098084508458887,15.0,1.0
10,65.0,345.15,19.0,1048.814712010204,390916.38193844765,96421.99967264886,4.054223966165424,19072.495895210435,20108.115695260476,0.05215877648134935,0.24007611395306386,0.6863342576200802,15.0,1.0
10,65.0,347.15,19.0,931.0875271252041,371673.35108210245,96039.16903496718,3.870018397876587,18126.377866641036,19063.419865269047,0.04884157898769878,0.22816680009672083,0.5061363722530637,15.0,1.0
10,65.0,349.15,19.0,930.796354995868,371620.9056263768,96035.48593439028,3.869620713745974,18123.7782988271,19060.85818555387,0.04883286712144545,0.22813407789076748,0.414099192268831,15.0,1.0
10,65.0,351.15,19.0,811.8408492444704,352513.3675328538,95855.24285743485,3.6775595890685464,17190.85883120044,18026.13655832474,0.04503687446379353,0.2163909016620488,0.33140401556488036,15.0,1.0
10,65.0,353.15,19.0,691.9913585259334,333250.03902714193,95683.01154030164,3.4828548314115007,16254.965160237023,16987.578480810418,0.04073513828398931,0.2046102874816788,0.2706954696731008,15.0,1.0
10,65.0,355.15,19.0,571.5151363529744,313867.4043838313,95516.65049719323,3.2859967633920992,15317.98512959669,15947.149467972216,0.0358380748547437,0.19281599868782234,0.22424134011425476,15.0,1.0
10,65.0,357.15,19.0,450.9257892018771,294529.55797307804,95403.94188674977,3.0871843673157904,14388.376175045869,14912.896002828447,0.03023730529042464,0.18111449372849625,0.18764160512246422,15.0,1.0
11,70.0,344.15,1.0,1197.2582599544273,446960.1786250878,115047.66682307966,3.8849999393070984,21490.707532083874,22652.119851621977,0.05285413761700096,5.131993311297177,5.406802022633302,15.0,1.0
11,70.0,346.15,1.0,1454.5708005469894,489098.1334250884,116067.76804156524,4.213901427396593,23529.40432259995,24907.415225825054,0.058399106746284506,5.618835276694163,1.9819757439956254,15.0,1.0
11,70.0,348.15,1.0,1322.3006845649293,467921.03742758435,115812.09018596754,4.040347054234243,22504.90556059383,23772.209718902905,0.05562380191831632,5.374184383455851,1.1351368034104399,15.0,1.0
11,70.0,350.15,1.0,1197.2726316034866,446932.2568330892,115030.44062063018,3.8853389974143417,21489.245865584242,22650.863594235227,0.0528577034876586,5.131644264496915,0.7726655249584758,15.0,1.0
11,70.0,352.15,1.0,1197.2582599544273,446960.1786250878,115047.66682307966,3.8849999393070984,21490.707532083874,22652.119851621977,0.05285413761700096,5.131993311297177,0.6010709590086798,15.0,1.0
11,70.0,354.15,1.0,1067.4201290795108,425145.42413958977,114242.30169148266,3.721436086675821,20438.75948224948,21493.47985960834,0.049662508632930216,4.880787512347907,0.4666878518311223,15.0,1.0
11,70.0,356.15,1.0,937.5407314153442,403487.0832539556,113547.63398122542,3.553460949443212,19398.770343923483,20344.214777163896,0.04608389862594849,4.6324375083407014,0.37381913305880576,15.0,1.0
11,70.0,358.15,1.0,798.4541395682852,381514.2628727215,113518.01835878195,3.3608256062655877,18352.105845860508,19179.521754616948,0.04163055522362434,4.3824934245913765,0.305464274186365,15.0,1.0
11,70.0,360.15,1.0,691.2595221326246,358541.4170840282,110082.38374526339,3.25702809918899,17238.476385258768,17984.65016681069,0.038436083867135304,4.11655806929703,0.2527641135052917,15.0,1.0
11,70.0,362.15,1.0,674.4513146032107,359575.02664561814,112175.36339688057,3.205472358252395,17301.803835422415,18024.947554884548,0.03741765752990734,4.13168070079607,0.22668858575502301,15.0,1.0
11,70.0,344.15,3.0,1376.6802733712752,444361.4508688686,97481.99841876636,4.558394966011736,21723.545186234227,23031.437138140744,0.05977396308854092,1.7296083772741218,5.497340722119417,15.0,1.0
11,70.0,346.15,3.0,1657.809623025178,488292.0094318302,97389.1769407416,5.013822118333963,23917.472591487967,25461.28379503903,0.06511099897280874,1.9042868280853056,2.026049127748648,15.0,1.0
11,70.0,348.15,3.0,1521.2948306404187,466407.38480710925,97110.21617191269,4.802866301743532,22818.30605207014,24248.75395618412,0.0627370310816505,1.8167722148719345,1.1578920671653663,15.0,1.0
11,70.0,350.15,3.0,1521.2948306404187,466407.38480710925,97110.21617191269,4.802866301743532,22818.30605207014,24248.75395618412,0.0627370310816505,1.8167722148719345,0.8271727092079784,15.0,1.0
11,70.0,352.15,3.0,1376.6802733712752,444361.4508688686,97481.99841876636,4.558394966011736,21723.545186234227,23031.437138140744,0.05977396308854092,1.7296083772741218,0.6111360922796429,15.0,1.0
11,70.0,354.15,3.0,1243.5281316523274,421855.7564145836,96582.0490303159,4.367848483750519,20598.28174342979,21798.20108278469,0.05704728233901898,1.6400159529884126,0.47330426266735787,15.0,1.0
